ROW_ID,PRODUCT_TYPE,PRODUCT_NAME,METAL,CONCENTRATION,UNITS,MANUFACTURER,MADE_IN_COUNTRY,COLLECTION_DATE,DELETED
2505,Cosmetics,Becutan 2 in 1 Baby Hair and Body Wash,Lead,-1,ppm,UNKNOWN OR NOT STATED,MACEDONIA - THE FORMER YUGOSLAV REPUBLIC OF,06/28/2017 12:00:00 AM,No
771,Food-Spice,Garam Masala,Lead,2.2,ppm,UNKNOWN OR NOT STATED,INDIA,03/29/2013 12:00:00 AM,No
402,Dietary Supplement/Medications/Remedy,Ganoderma,Lead,-1,ppm,UNKNOWN OR NOT STATED,CHINA,03/28/2012 12:00:00 AM,No
3955,Food-Spice,Chili Powder,Lead,0.535,ppm,Square toiletries limited,BANGLADESH,04/02/2019 12:00:00 AM,No
3299,Food-Spice,Tumeric,Lead,1.4,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,12/03/2018 12:00:00 AM,No
460,Dietary Supplement/Medications/Remedy,Becoactin Syrup,Lead,-1,ppm,Meyer Organics Pvt. Ltd.,INDIA,05/16/2012 12:00:00 AM,No
87,Food-Spice,Turmeric powder,Lead,-1,ppm,UNKNOWN OR NOT STATED,MOROCCO,04/06/2011 12:00:00 AM,No
937,Food Other,Kundal,Lead,1.8,ppm,UNKNOWN OR NOT STATED,GEORGIA,10/25/2013 12:00:00 AM,No
190,Food Other,Dried Enoki Mushrooms,Lead,-1,ppm,UNKNOWN OR NOT STATED,CHINA,05/20/2011 12:00:00 AM,No
4437,Toys/Children's Products,Toy car,Lead,-1,ppm,Chrysler Group LLC 2013,INDONESIA,07/22/2019 12:00:00 AM,No
4541,Food-Spice,Coriander,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,08/08/2019 12:00:00 AM,No
5079,Food-Spice,Chili Powder,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,12/19/2019 12:00:00 AM,No
3660,Toys/Children's Products,Toy car,Lead,7.4,ppm,UNKNOWN OR NOT STATED,THAILAND,02/19/2019 12:00:00 AM,No
3652,Food Other,Flour,Lead,0.33,ppm,UNKNOWN OR NOT STATED,ECUADOR,02/14/2019 12:00:00 AM,No
1442,Toys/Children's Products,Red toy tin pot,Lead,78,ppm,UNKNOWN OR NOT STATED,ECUADOR,03/05/2015 12:00:00 AM,No
4741,Food-Spice,Turmeric,Lead,-1,ppm,UNKNOWN OR NOT STATED,INDIA,10/04/2019 12:00:00 AM,No
522,Paint Supplies,Studio Series Tempera,Lead,-1,ppm,Utrecht Manufacturing Corporation,UNITED STATES,06/23/2012 12:00:00 AM,No
363,Dietary Supplement/Medications/Remedy,Phal (Ayurvedic),Mercury,-1,ppm,Shree Aushadh Pratisthan,INDIA,01/23/2012 12:00:00 AM,No
4588,Food-Spice,Dual Speacialty Store Kashmiri Chili Powder,Lead,-1,ppm,UNKNOWN OR NOT STATED,INDIA,08/30/2019 12:00:00 AM,No
3160,Food-Spice,Caraway Seed Powder,Arsenic,-1,ppm,UNKNOWN OR NOT STATED,ALGERIA,09/24/2018 12:00:00 AM,No
3744,Food-Spice,Turmeric,Lead,0.39,ppm,UNKNOWN OR NOT STATED,NEPAL,03/04/2019 12:00:00 AM,No
4346,Religious powder,Sindoor,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,06/27/2019 12:00:00 AM,No
4291,Dietary Supplement/Medications/Remedy,Vedic Care Organic Haritaki Holistic Herbal Detox,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,06/27/2019 12:00:00 AM,No
2488,Dietary Supplement/Medications/Remedy,Amruth Vajikarna Powder,Mercury,27,ppm,UNKNOWN OR NOT STATED,INDIA,06/26/2017 12:00:00 AM,No
2003,Dietary Supplement/Medications/Remedy,NAC 1000mg,Mercury,-1,ppm,NOW Foods,UNITED STATES,11/03/2016 12:00:00 AM,No
3792,Religious powder,Sri Krishna Haldi Roli Tika (Sindoor),Lead,350,ppm,Tikaram Ramsharan Colour Co.,UNKNOWN OR NOT STATED,03/05/2019 12:00:00 AM,No
1851,Food Other,Cheese,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,07/22/2016 12:00:00 AM,No
2445,Toys/Children's Products,Boston Pizza Crayons,Lead,-1,ppm,UNKNOWN OR NOT STATED,CHINA,06/02/2017 12:00:00 AM,No
4357,Food Other,PEPITA/Punkin Seed,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,07/01/2019 12:00:00 AM,No
1059,Food Other,Black Tea,Lead,-1,ppm,Tapal Danedar,PAKISTAN,02/27/2014 12:00:00 AM,No
205,Food-Spice,Turmeric powder,Lead,580,ppm,UNKNOWN OR NOT STATED,BANGLADESH,06/03/2011 12:00:00 AM,No
841,Dietary Supplement/Medications/Remedy,Energen (Ayurvedic),Mercury,0.2,ppm,Global Remedies,INDIA,07/17/2013 12:00:00 AM,No
325,Food-Spice,Turmeric powder,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,11/22/2011 12:00:00 AM,No
1969,Cosmetics,Black Eyeliner Powder,Lead,930000,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,11/03/2016 12:00:00 AM,No
1380,Dietary Supplement/Medications/Remedy,Chandraprabha Bati (Loha & Shilajeet) (Ayurvedic),Mercury,4,ppm,"Shree Baidyanath, Ayurved Bhawan Pvt. Ltd",INDIA,02/25/2015 12:00:00 AM,No
2092,Tableware/Pottery,Ceramic Mug (Scraped off paint from outside mug),Lead,4600,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,12/21/2016 12:00:00 AM,No
4190,Dietary Supplement/Medications/Remedy,Astragalus,Lead,1.3,ppm,UNKNOWN OR NOT STATED,CHINA,06/06/2019 12:00:00 AM,No
4629,Jewelry,Pink bracelet,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,09/10/2019 12:00:00 AM,No
4099,Tableware/Pottery,Item #3. Large Pot w/ Floral Design,Lead,8.1,MG/CM^2,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,05/01/2019 12:00:00 AM,No
2491,Dietary Supplement/Medications/Remedy,Kapikacchu,Mercury,-1,ppm,UNKNOWN OR NOT STATED,INDIA,06/26/2017 12:00:00 AM,No
1496,Food-Spice,Turmeric,Lead,-1,ppm,UNKNOWN OR NOT STATED,INDIA,05/21/2015 12:00:00 AM,No
805,Dietary Supplement/Medications/Remedy,Herbs (Albizzia Tea),Lead,3.7,ppm,Jiangyin Tianjiang Herbs work CO,CHINA,06/12/2013 12:00:00 AM,No
867,Dietary Supplement/Medications/Remedy,Acorrus Rhizome,Lead,5.1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,07/23/2013 12:00:00 AM,No
4290,Dietary Supplement/Medications/Remedy,Vedic Care Organic Haritaki Holistic Herbal Detox,Cadmium,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,06/27/2019 12:00:00 AM,No
3668,Food-Spice,Chilli Powder,Lead,-1,ppm,UNKNOWN OR NOT STATED,BANGLADESH,02/20/2019 12:00:00 AM,No
1412,Dietary Supplement/Medications/Remedy,Shankh Bati (Ayurvedic),Arsenic,5.6,ppm,"Shree Baidyanath, Ayurved Bhawan Pvt. Ltd.",INDIA,02/25/2015 12:00:00 AM,No
1063,Food-Spice,Turmeric powder,Lead,3.5,ppm,UNKNOWN OR NOT STATED,BANGLADESH,02/28/2014 12:00:00 AM,No
335,Food-Candy,Vero Elotes Max Lollypop,Lead,-1,ppm,Vero,MEXICO,12/07/2011 12:00:00 AM,No
4326,Religious powder,Kumkum,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,06/27/2019 12:00:00 AM,No
1533,Toys/Children's Products,Wooden block,Lead,12,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,09/21/2015 12:00:00 AM,No
4292,Dietary Supplement/Medications/Remedy,Vedic Care Organic Haritaki Holistic Herbal Detox,Mercury,0.032,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,06/27/2019 12:00:00 AM,No
4861,Food-Spice,Dried cumin seed,Lead,-1,ppm,UNKNOWN OR NOT STATED,BANGLADESH,11/02/2019 12:00:00 AM,No
328,Dietary Supplement/Medications/Remedy,Xolide (Azithromycin USP 200mg/5ml),Lead,-1,ppm,RADIANT PHARMACEUTICALS,BANGLADESH,11/23/2011 12:00:00 AM,No
2744,Food-Spice,Mustard Seeds,Lead,-1,ppm,UNKNOWN OR NOT STATED,INDIA,11/06/2017 12:00:00 AM,No
1569,Dietary Supplement/Medications/Remedy,Emperor's Tea Pill (Conc)/Tian Wang Bu Xin Wan,Lead,2.8,ppm,Lanzhou Traditional Herbs,CHINA,12/03/2015 12:00:00 AM,No
5039,Dietary Supplement/Medications/Remedy,Cheng Yun Wan Infertility Formula Herbal Supplement,Lead,-1,ppm,"Guangzhoushi GuangXingTang Pharmaceutical Co.,Ltd.",CHINA,12/13/2019 12:00:00 AM,No
3789,Religious powder,Jai Hanuman Sindoor,Lead,1500,ppm,UNKNOWN OR NOT STATED,INDIA,03/05/2019 12:00:00 AM,No
3008,Tableware/Pottery,Egyptian Tajine--Exterior,Lead,52500,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,05/25/2018 12:00:00 AM,No
1718,Cosmetics,Caro White Lightening Beauty Cream,Lead,-1,ppm,Dream Cosmetics,IVORY COAST,04/01/2016 12:00:00 AM,No
4530,Food-Spice,Thyme,Lead,3.8,ppm,UNKNOWN OR NOT STATED,GEORGIA,08/07/2019 12:00:00 AM,No
507,Food-Spice,Turmeric,Lead,-1,ppm,UNKNOWN OR NOT STATED,BANGLADESH,06/15/2012 12:00:00 AM,No
3509,Food-Spice,Pimento Seeds,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,01/28/2019 12:00:00 AM,No
3097,Dietary Supplement/Medications/Remedy,Vitamin B12,Arsenic,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,08/27/2018 12:00:00 AM,No
4135,Tableware/Pottery,Clay jug,Lead,9.9,MG/CM^2,UNKNOWN OR NOT STATED,MEXICO,05/12/2019 12:00:00 AM,No
716,Food-Spice,Cinnamon Powder,Lead,880,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,02/14/2013 12:00:00 AM,No
2723,Food-Spice,Cumin Powder,Lead,0.42,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,10/06/2017 12:00:00 AM,No
3996,Food-Spice,Mixed Spices,Lead,0.56,ppm,UNKNOWN OR NOT STATED,BANGLADESH,04/05/2019 12:00:00 AM,No
4636,Food-Spice,Yellow curry powder,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,09/11/2019 12:00:00 AM,No
5064,Dietary Supplement/Medications/Remedy,Bay Rum,Lead,-1,MG/L,Nacional Quimica S. A.,PANAMA,12/16/2019 12:00:00 AM,No
3258,Food Other,Soy Food Drink,Lead,-1,ppm,Lasco,JAMAICA,11/15/2018 12:00:00 AM,No
2326,Food-Spice,"Garlic, Ginger and shrimp",Lead,7.6,ppm,UNKNOWN OR NOT STATED,GHANA,04/03/2017 12:00:00 AM,No
236,Toys/Children's Products,Wooden block,Lead,15,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,06/25/2011 12:00:00 AM,No
243,Toys/Children's Products,Wooden block,Lead,-1,ppm,Melissa & Doug,CHINA,07/14/2011 12:00:00 AM,No
2215,Toys/Children's Products,Pokemon,Lead,-1,ppm,UNKNOWN OR NOT STATED,CHINA,02/10/2017 12:00:00 AM,No
4950,Food-Spice,Sugar,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNITED STATES,11/22/2019 12:00:00 AM,No
5004,Other,Key,Lead,2.9,MG/CM^2,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,12/11/2019 12:00:00 AM,No
4518,Dietary Supplement/Medications/Remedy,Ampicilina,Lead,-1,ppm,Laboratorios LIFE C.A. Quito-Educador,ECUADOR,08/05/2019 12:00:00 AM,No
4462,Cosmetics,Golden Pearl Beauty Cream,Mercury,11000,ppm,Golden Pearl Cosmetics,PAKISTAN,07/26/2019 12:00:00 AM,No
4316,Dietary Supplement/Medications/Remedy,Patanjali Pachak Shodhit Harad,Mercury,0.28,ppm,Patanjali Ayurved Limited,INDIA,06/27/2019 12:00:00 AM,No
3900,Food-Spice,Turmeric,Lead,0.552,ppm,UNKNOWN OR NOT STATED,PAKISTAN,03/27/2019 12:00:00 AM,No
4227,Food-Spice,Tap-Tap Super Cube Shrimp,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,06/20/2019 12:00:00 AM,No
3372,Food-Spice,Yellow Flower Spice,Lead,2.4,ppm,UNKNOWN OR NOT STATED,GEORGIA,01/04/2019 12:00:00 AM,No
3581,Food-Spice,Coriander Powder,Lead,0.39,ppm,UNKNOWN OR NOT STATED,BANGLADESH,01/31/2019 12:00:00 AM,No
1458,Dietary Supplement/Medications/Remedy,Herbal powder,Arsenic,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,03/26/2015 12:00:00 AM,No
2051,Dietary Supplement/Medications/Remedy,Thermo-Bond Fiber Tablets,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNITED STATES,11/07/2016 12:00:00 AM,No
4187,Food-Spice,Marsala Powder,Lead,1.4,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,06/05/2019 12:00:00 AM,No
1536,Food-Spice,Georgian spice,Lead,3200,ppm,UNKNOWN OR NOT STATED,GEORGIA,09/30/2015 12:00:00 AM,No
1635,Food-Spice,Seasoning powder,Lead,0.54,ppm,UNKNOWN OR NOT STATED,ALGERIA,12/30/2015 12:00:00 AM,No
360,Dietary Supplement/Medications/Remedy,Laxmana Louh (Ayurvedic),Mercury,120,ppm,Vyas Pharmaceuticals,INDIA,01/23/2012 12:00:00 AM,No
3042,Other,Cardboard box,Lead,8.8,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,06/27/2018 12:00:00 AM,No
3872,Food-Spice,Turmeric Powder,Lead,117,ppm,UNKNOWN OR NOT STATED,INDIA,03/20/2019 12:00:00 AM,No
4157,Food-Candy,Elotes,Lead,-1,ppm,UNKNOWN OR NOT STATED,MEXICO,05/21/2019 12:00:00 AM,No
3764,Cosmetics,Infocus Professional Pearl Beauty Cream,Mercury,13000,ppm,Infocus Cosmetology CO Pakistan,PAKISTAN,03/05/2019 12:00:00 AM,No
1198,Food Other,Tea,Lead,0.49,ppm,UNKNOWN OR NOT STATED,PAKISTAN,08/22/2014 12:00:00 AM,No
3142,Food Other,Cassava,Lead,-1,ppm,UNKNOWN OR NOT STATED,IVORY COAST,09/21/2018 12:00:00 AM,No
3608,Food-Spice,Coriander,Lead,3.1,ppm,UNKNOWN OR NOT STATED,BANGLADESH,02/07/2019 12:00:00 AM,No
4045,Dietary Supplement/Medications/Remedy,Manmath Ras,Arsenic,14,ppm,Shree Baidyanath Ayurved Bhawan Pvt. Ltd.,INDIA,04/18/2019 12:00:00 AM,No
3282,Dietary Supplement/Medications/Remedy,Sodium Ascorbate Non Acidic Vitamin C,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,11/26/2018 12:00:00 AM,No
3771,Dietary Supplement/Medications/Remedy,Himalaya Guggul Herbal Supplement,Mercury,-1,ppm,The Himalaya Drug Company,INDIA,03/05/2019 12:00:00 AM,No
4533,Food-Spice,Jerk Seasoning,Lead,2100,ppm,UNKNOWN OR NOT STATED,GEORGIA,08/07/2019 12:00:00 AM,No
4495,Food-Spice,Chilli Powder,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,07/31/2019 12:00:00 AM,No
2956,Food-Spice,Laxmi Brand Turmeric Powder,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,05/04/2018 12:00:00 AM,No
2612,Food Other,Tea,Lead,0.33,ppm,UNKNOWN OR NOT STATED,INDIA,08/23/2017 12:00:00 AM,No
1460,Dietary Supplement/Medications/Remedy,Herbal powder,Mercury,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,03/26/2015 12:00:00 AM,No
3768,Dietary Supplement/Medications/Remedy,Sandhus Karela (Bitter Melon),Mercury,0.041,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,03/05/2019 12:00:00 AM,No
4328,Dietary Supplement/Medications/Remedy,Leaf Care Organic Gokshura Capsule,Cadmium,-1,ppm,Khandige Organic Health Products Pvt. Ltd.,INDIA,06/27/2019 12:00:00 AM,No
279,Dietary Supplement/Medications/Remedy,Ovarin (Ayurvedic),Mercury,18000,ppm,Ban Labs Ltd.,INDIA,08/25/2011 12:00:00 AM,No
1232,QA/QC - Lab test,Surma,Lead,830000,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,11/19/2014 12:00:00 AM,No
3200,Dietary Supplement/Medications/Remedy,L- Lysine,Arsenic,-1,ppm,"Country Life, LLC",UNITED STATES,10/10/2018 12:00:00 AM,No
3672,Food-Spice,Coriander,Lead,3.4,ppm,Homemade,BANGLADESH,02/20/2019 12:00:00 AM,No
3468,Food-Spice,Red Pepper,Lead,0.52,ppm,UNKNOWN OR NOT STATED,BANGLADESH,01/18/2019 12:00:00 AM,No
4351,Religious powder,Sindoor,Lead,0.33,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,06/27/2019 12:00:00 AM,No
3405,Food-Candy,Haw Flakes,Lead,-1,ppm,UNKNOWN OR NOT STATED,CHINA,01/11/2019 12:00:00 AM,No
1949,Cosmetics,Jabon Dermaline Con Sabila Soap with Aloe Vera,Mercury,-1,ppm,Laboratorios Contifarma S.A.,DOMINICAN REPUBLIC,10/07/2016 12:00:00 AM,No
3170,Food-Candy,Mara Sandia,Lead,-1,ppm,"Paletas Mara, S.A. DE C.V.",MEXICO,09/27/2018 12:00:00 AM,No
1968,Cosmetics,Black Eyeliner Powder,Arsenic,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,11/03/2016 12:00:00 AM,No
3015,Food Other,Black Tea,Lead,1.6,ppm,Tapal Danedar,PAKISTAN,06/04/2018 12:00:00 AM,No
3937,Tableware/Pottery,Ceramic bowl wtih glazed interior--Interior,Lead,22,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,04/01/2019 12:00:00 AM,No
4799,Food-Spice,Turmeric,Lead,0.7,ppm,UNKNOWN OR NOT STATED,BANGLADESH,10/18/2019 12:00:00 AM,No
399,Food-Spice,Georgian spice,Lead,1000,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,03/09/2012 12:00:00 AM,No
2926,Food Other,Herbal tea,Lead,50,ppm,UNKNOWN OR NOT STATED,CHINA,04/16/2018 12:00:00 AM,No
1742,Toys/Children's Products,Fire truck,Lead,-1,ppm,UNKNOWN OR NOT STATED,THAILAND,04/22/2016 12:00:00 AM,No
4967,Food-Spice,Chili Powder,Lead,-1,ppm,UNKNOWN OR NOT STATED,BANGLADESH,11/25/2019 12:00:00 AM,No
448,Food-Spice,Cumin,Lead,-1,ppm,Swad,INDIA,05/11/2012 12:00:00 AM,No
1161,Cosmetics,La Bamakoise,Lead,-1,ppm,H Cosmetiques CI,ITALY,08/06/2014 12:00:00 AM,No
1562,Toys/Children's Products,Toy pig,Lead,3.4,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,11/18/2015 12:00:00 AM,No
4601,Food-Spice,Turmeric,Lead,11,ppm,UNKNOWN OR NOT STATED,BANGLADESH,09/05/2019 12:00:00 AM,No
2789,Cosmetics,Kajal,Lead,-1,ppm,Blue Heaven Cos PLtd,UNKNOWN OR NOT STATED,01/30/2018 12:00:00 AM,No
1092,Cosmetics,NeoClear Body Butter,Mercury,-1,ppm,UNKNOWN OR NOT STATED,LEBANON,04/01/2014 12:00:00 AM,No
3704,Food-Spice,Shahi Paneer,Lead,0.16,ppm,Mahashian Di Hatti Pvt. Ltd.,INDIA,02/22/2019 12:00:00 AM,No
4733,Food-Spice,Curry,Lead,0.27,ppm,UNKNOWN OR NOT STATED,GUYANA,10/02/2019 12:00:00 AM,No
5021,Dietary Supplement/Medications/Remedy,"Shantou Olive Pharmaceutical Co., Ltd. Yu Lam Pe Min Kan",Arsenic,-1,ppm,"Shantou Olive Pharmaceutical Co., Ltd.",CHINA,12/13/2019 12:00:00 AM,No
225,Food-Spice,Cumin seeds,Lead,7.8,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,06/13/2011 12:00:00 AM,No
1559,Cosmetics,Surma (Hashmi),Lead,750000,ppm,HASHMI SURMA SPECIAL,PAKISTAN,10/26/2015 12:00:00 AM,No
552,Dietary Supplement/Medications/Remedy,Praval Pishti (Ayurvedic),Lead,17000,ppm,Rashtriya Ayurvedic Oushadhi Nirmanshala,INDIA,08/08/2012 12:00:00 AM,No
4067,Food-Spice,Turmeric,Lead,0.36,ppm,UNKNOWN OR NOT STATED,RUSSIAN FEDERATION,04/22/2019 12:00:00 AM,No
2414,Food-Spice,Chili Powder,Lead,-1,ppm,UNKNOWN OR NOT STATED,INDIA,05/15/2017 12:00:00 AM,No
1471,Dietary Supplement/Medications/Remedy,Herbal capsules,Arsenic,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,03/26/2015 12:00:00 AM,No
2025,Food-Spice,Cinammon powder,Arsenic,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,11/03/2016 12:00:00 AM,No
519,Other,Dog Food,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,06/23/2012 12:00:00 AM,No
3057,Toys/Children's Products,Idea Factory Finger Puppets,Lead,-1,ppm,UNKNOWN OR NOT STATED,CHINA,07/27/2018 12:00:00 AM,No
1893,Food-Spice,Mixture of spices,Lead,2700,ppm,UNKNOWN OR NOT STATED,RUSSIAN FEDERATION,08/16/2016 12:00:00 AM,No
3095,Dietary Supplement/Medications/Remedy,Vitamin B Complex,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,08/27/2018 12:00:00 AM,No
403,Food-Spice,Chili powder,Lead,5.3,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,03/30/2012 12:00:00 AM,No
2952,Food-Spice,Heaven's Turmeric Powder (Haldi Powder),Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,05/04/2018 12:00:00 AM,No
4883,Food-Spice,Cayenne Pepper,Lead,-1,ppm,Badia Spices Inc.,UNITED STATES,11/13/2019 12:00:00 AM,No
4389,Tableware/Pottery,Narain Ji Bronze (Kansa) Plate--Interior,Lead,320,MG/L,UNKNOWN OR NOT STATED,INDIA,07/10/2019 12:00:00 AM,No
2856,Dietary Supplement/Medications/Remedy,Bio-Kult Probiotic,Arsenic,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,02/13/2018 12:00:00 AM,No
2806,Dietary Supplement/Medications/Remedy,Swarnamahayoga,Lead,41000,ppm,Om Pharmaceuticals Ltd.,INDIA,02/13/2018 12:00:00 AM,No
567,Dietary Supplement/Medications/Remedy,Five phosph. 6X (Homeopathic),Lead,-1,ppm,Dr. Reckeweg & Co. GmbH,GERMANY,08/22/2012 12:00:00 AM,No
1278,Jewelry,Amulet-black string,Lead,150,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,02/19/2015 12:00:00 AM,No
747,Dietary Supplement/Medications/Remedy,Homeopathic remedy for stomach disorder,Lead,-1,ppm,Kapsons Homoeo Clinics & Pharmacies,INDIA,03/29/2013 12:00:00 AM,No
573,Toys/Children's Products,Crayon,Lead,0.96,ppm,UNKNOWN OR NOT STATED,CHINA,09/04/2012 12:00:00 AM,No
1016,Toys/Children's Products,2006  Ford Mustang  Toy car,Lead,-1,ppm,Kinsmart,CHINA,12/27/2013 12:00:00 AM,No
1537,Food-Spice,Georgian spice,Lead,18000,ppm,UNKNOWN OR NOT STATED,GEORGIA,09/30/2015 12:00:00 AM,No
3207,Dietary Supplement/Medications/Remedy,Fenugreek,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,10/10/2018 12:00:00 AM,No
4188,Food-Candy,Betamax Hot And Salted Tamarind Flavor Candy,Lead,-1,ppm,UNKNOWN OR NOT STATED,MEXICO,06/06/2019 12:00:00 AM,No
377,Food Other,Gooseberry,Lead,-1,ppm,UNKNOWN OR NOT STATED,INDIA,01/23/2012 12:00:00 AM,No
103,Food Other,Dried Fish,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,04/14/2011 12:00:00 AM,No
1381,Dietary Supplement/Medications/Remedy,Chandraprabha Bati (Loha & Shilajeet) (Ayurvedic),Mercury,30,ppm,"Shree Baidyanath, Ayurved Bhawan Pvt. Ltd",INDIA,02/25/2015 12:00:00 AM,No
3678,Food Other,Wheat flour,Lead,5,ppm,UNKNOWN OR NOT STATED,ECUADOR,02/20/2019 12:00:00 AM,No
273,Dietary Supplement/Medications/Remedy,Ovarin (Ayurvedic),Arsenic,1000,ppm,Ban Labs Ltd.,INDIA,08/25/2011 12:00:00 AM,No
734,Food Other,Big Cardamom,Lead,0.35,ppm,UNKNOWN OR NOT STATED,PAKISTAN,03/05/2013 12:00:00 AM,No
1308,Dietary Supplement/Medications/Remedy,Rajahpravartini Bati (Ayurvedic),Lead,33,ppm,Shree Baidyanath Ayurved Bahwan (P) Ltd.,INDIA,02/25/2015 12:00:00 AM,No
4229,Food-Spice,Chilli Powder,Lead,-1,ppm,UNKNOWN OR NOT STATED,BANGLADESH,06/20/2019 12:00:00 AM,No
1871,Dietary Supplement/Medications/Remedy,Metamizol Sofico Jarabe,Lead,-1,ppm,"DEGORT'S CHEMICAL, S.A. DE C.V.",MEXICO,08/04/2016 12:00:00 AM,No
1169,Cosmetics,Idole Creme Medical,Lead,-1,ppm,Jabones Pardo,SPAIN,08/06/2014 12:00:00 AM,No
1124,Food Other,Georgian 'Kaklis Muraba' or 'Walnut Jam',Lead,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,04/29/2014 12:00:00 AM,No
2855,Dietary Supplement/Medications/Remedy,Smriti,Mercury,-1,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,02/13/2018 12:00:00 AM,No
4425,Food Other,Saniomougou,Lead,-1,ppm,UNKNOWN OR NOT STATED,MALI,07/12/2019 12:00:00 AM,No
4061,Food-Spice,Turmeric,Lead,-1,ppm,UNKNOWN OR NOT STATED,UNITED STATES,04/22/2019 12:00:00 AM,No
1535,Toys/Children's Products,Wooden block,Lead,5.2,ppm,UNKNOWN OR NOT STATED,UNITED STATES,09/21/2015 12:00:00 AM,No
3027,Food-Spice,Cayenne Pepper,Lead,0.92,ppm,UNKNOWN OR NOT STATED,UNKNOWN OR NOT STATED,06/20/2018 12:00:00 AM,No
4665,Food-Spice,Safsafal,Lead,-1,ppm,UNKNOWN OR NOT STATED,SENEGAL,09/18/2019 12:00:00 AM,No
3041,Food-Spice,Chili Powder,Lead,-1,ppm,UNKNOWN OR NOT STATED,INDIA,06/27/2018 12:00:00 AM,No
2623,Food-Spice,Cumin,Lead,0.55,ppm,UNKNOWN OR NOT STATED,GEORGIA,08/28/2017 12:00:00 AM,No
